ParticipantID,MotionParallax,TrialNumber,Time,headPositionX,headPositionY,headPositionZ,headRotationX,headRotationY,headRotationZ
sef,1,1,13.68045,0.04013031,2.893288,-15.43785,356.7296,0.8399593,0.4946122,
sef,1,1,13.69109,0.04012374,2.893305,-15.43786,356.7406,0.8468353,0.4954677,
sef,1,1,13.70211,0.04013391,2.893309,-15.43788,356.7403,0.8448799,0.4964812,
sef,1,1,13.71344,0.03998421,2.893336,-15.43793,356.7319,0.8561853,0.5131013,
sef,1,1,13.72425,0.0399842,2.893348,-15.43795,356.7294,0.8507242,0.5146446,
sef,1,1,13.73556,0.0399505,2.893346,-15.43793,356.7328,0.8624306,0.5304982,
sef,1,1,13.74653,0.03995462,2.89335,-15.43794,356.7329,0.853107,0.5351989,
sef,1,1,13.75773,0.04019097,2.893195,-15.43776,356.7472,0.8422902,0.5158985,
sef,1,1,13.76871,0.04017058,2.893204,-15.43778,356.7469,0.8564228,0.5112963,
sef,1,1,13.77969,0.04012829,2.893271,-15.4378,356.7359,0.8540716,0.5122069,
sef,1,1,13.79082,0.04012607,2.893283,-15.4378,356.7364,0.8552446,0.5165544,
sef,1,1,13.80208,0.04023929,2.892931,-15.43756,356.7465,0.8535174,0.5057748,
sef,1,1,13.81316,0.04044368,2.89276,-15.43754,356.7504,0.847344,0.4987957,
sef,1,1,13.82419,0.04044439,2.892756,-15.43756,356.7536,0.8546588,0.5016515,
sef,1,1,13.83565,0.04022189,2.893065,-15.43771,356.7494,0.8512207,0.5118354,
sef,1,1,13.84648,0.0402187,2.893064,-15.43772,356.7508,0.849276,0.5104554,
sef,1,1,13.8575,0.04028399,2.892863,-15.43758,356.7572,0.8548849,0.497463,
sef,1,1,13.8688,0.04028564,2.892859,-15.43758,356.7518,0.8595397,0.4982897,
sef,1,1,13.87961,0.04022337,2.892943,-15.43769,356.7503,0.8651584,0.5026809,
sef,1,1,13.89075,0.04016068,2.893106,-15.43779,356.7561,0.8569115,0.5021069,
sef,1,1,13.90251,0.0401464,2.893164,-15.43788,356.744,0.8618344,0.4954575,
sef,1,1,13.91302,0.04032307,2.892668,-15.43747,356.758,0.8590729,0.4982851,
sef,1,1,13.92413,0.04031783,2.892643,-15.43746,356.7534,0.8636367,0.4901684,
sef,1,1,13.9354,0.04036307,2.892647,-15.43738,356.7607,0.8569935,0.4943677,
sef,1,1,13.94639,0.04036339,2.892627,-15.43736,356.7671,0.8612311,0.4862736,
sef,1,1,13.95762,0.04041882,2.892348,-15.43721,356.7677,0.8598793,0.477423,
sef,1,1,13.96858,0.04042084,2.892322,-15.4372,356.7657,0.8640229,0.4797756,
sef,1,1,13.98071,0.04025742,2.892276,-15.43733,356.7531,0.8667324,0.5104843,
sef,1,1,13.99113,0.04041877,2.892343,-15.43735,356.7533,0.8701379,0.4818904,
sef,1,1,14.00229,0.04045632,2.892329,-15.43734,356.7614,0.8569079,0.4901887,
sef,1,1,14.01363,0.0403931,2.89215,-15.43721,356.7635,0.8752908,0.4941803,
sef,1,1,14.02438,0.04040252,2.892127,-15.4372,356.7599,0.8702927,0.4920603,
sef,1,1,14.03536,0.04020774,2.892398,-15.43737,356.7644,0.8875625,0.5047671,
sef,1,1,14.04636,0.04022165,2.892368,-15.43735,356.7669,0.8726447,0.4955935,
sef,1,1,14.0576,0.04036614,2.892239,-15.43725,356.7625,0.8708186,0.481522,
sef,1,1,14.06851,0.04036277,2.892238,-15.43725,356.7726,0.8750252,0.4884085,
sef,1,1,14.07955,0.04044335,2.892094,-15.43712,356.7658,0.8787119,0.485075,
sef,1,1,14.09128,0.04051165,2.892105,-15.43706,356.7728,0.875989,0.4743228,
sef,1,1,14.1018,0.04052885,2.89208,-15.43704,356.7782,0.8776807,0.4731703,
sef,1,1,14.11302,0.04052086,2.891687,-15.43688,356.7814,0.864464,0.4763921,
sef,1,1,14.12402,0.04053214,2.891652,-15.43685,356.7813,0.870565,0.4832318,
sef,1,1,14.13566,0.04036822,2.891886,-15.4371,356.7694,0.8701363,0.4856621,
sef,1,1,14.14657,0.04037581,2.891856,-15.43708,356.7791,0.8720908,0.4863893,
sef,1,1,14.15763,0.04036783,2.891887,-15.43714,356.7796,0.8661634,0.4797871,
sef,1,1,14.16925,0.04038639,2.89185,-15.43713,356.7694,0.8580986,0.4882455,
sef,1,1,14.18042,0.04037671,2.891803,-15.43712,356.7665,0.8641178,0.4882566,
sef,1,1,14.1912,0.04034757,2.892024,-15.43728,356.7625,0.851537,0.4851853,
sef,1,1,14.20184,0.04035386,2.891987,-15.43728,356.7681,0.8512062,0.4852262,
sef,1,1,14.2128,0.04046547,2.892099,-15.43737,356.7648,0.8574909,0.4636009,
sef,1,1,14.22405,0.04049467,2.892075,-15.43737,356.7664,0.8451882,0.4751625,
sef,1,1,14.23512,0.04049262,2.891963,-15.43726,356.7738,0.8520754,0.4709677,
sef,1,1,14.24621,0.04051457,2.891935,-15.43725,356.7801,0.849288,0.4658174,
sef,1,1,14.25745,0.04032771,2.892282,-15.4375,356.7722,0.8490793,0.4688836,
sef,1,1,14.26852,0.04035136,2.892246,-15.43735,356.7715,0.8625616,0.4627692,
sef,1,1,14.27947,0.04036808,2.89222,-15.43734,356.7725,0.8592728,0.4658658,
sef,1,1,14.29062,0.04008334,2.892484,-15.43762,356.7669,0.8545265,0.4824092,
sef,1,1,14.30173,0.04009011,2.892469,-15.43762,356.7697,0.8477523,0.482515,
sef,1,1,14.31285,0.03995004,2.892648,-15.43777,356.7668,0.8455077,0.4858136,
sef,1,1,14.32443,0.03992106,2.892634,-15.43779,356.7608,0.8551298,0.4911351,
sef,1,1,14.33628,0.04005212,2.892918,-15.43792,356.7629,0.8376011,0.4879944,
sef,1,1,14.34638,0.04003405,2.892916,-15.43794,356.7758,0.8469658,0.4789724,
sef,1,1,14.35742,0.04004121,2.893047,-15.4379,356.775,0.8405753,0.4813222,
sef,1,1,14.36833,0.04003469,2.893053,-15.43791,356.7704,0.8422528,0.4850223,
sef,1,1,14.37942,0.03999249,2.892932,-15.43778,356.7592,0.836328,0.5013225,
sef,1,1,14.39058,0.04007336,2.893041,-15.4378,356.773,0.8461689,0.4932425,
sef,1,1,14.40178,0.04007516,2.893031,-15.43779,356.7686,0.8415644,0.4892383,
sef,1,1,14.41438,0.04007462,2.893042,-15.4378,356.7708,0.8386073,0.4956518,
sef,1,1,14.42386,0.04005349,2.893031,-15.43781,356.7584,0.8496514,0.4937018,
sef,1,1,14.43469,0.04015009,2.893111,-15.43795,356.7552,0.8399675,0.4921797,
sef,1,1,14.44566,0.04014518,2.893101,-15.43796,356.7572,0.8450601,0.4918107,
sef,1,1,14.45741,0.04010325,2.892972,-15.43779,356.7741,0.8390064,0.4968778,
sef,1,1,14.46796,0.04010099,2.892974,-15.4378,356.7717,0.8398947,0.5020863,
sef,1,1,14.47902,0.04008634,2.893143,-15.43795,356.7694,0.8425937,0.5018414,
sef,1,1,14.49043,0.04008332,2.893109,-15.43782,356.7682,0.8399798,0.5020637,
sef,1,1,14.50133,0.04007399,2.893116,-15.43782,356.7787,0.8432981,0.498937,
sef,1,1,14.51269,0.04002076,2.893399,-15.438,356.78,0.8476431,0.4965816,
sef,1,1,14.5236,0.04001004,2.893412,-15.43801,356.7713,0.8521871,0.4888793,
sef,1,1,14.53541,0.0399925,2.893416,-15.43796,356.7663,0.8435937,0.4992727,
sef,1,1,14.54561,0.0399878,2.893429,-15.43796,356.7735,0.844232,0.4978176,
sef,1,1,14.55677,0.03996347,2.89349,-15.43794,356.7887,0.8465344,0.4937469,
sef,1,1,14.56791,0.03995473,2.893497,-15.43794,356.776,0.8494232,0.4994843,
sef,1,1,14.57899,0.04010872,2.893348,-15.43776,356.7807,0.8436047,0.4811826,
sef,1,1,14.59029,0.03991095,2.893328,-15.43791,356.7755,0.846368,0.5072775,
sef,1,1,14.60126,0.03989058,2.893356,-15.43791,356.7964,0.8494678,0.5063519,
sef,1,1,14.6131,0.0398811,2.893363,-15.43792,356.7921,0.8497074,0.5023941,
sef,1,1,14.62355,0.03986397,2.893366,-15.43792,356.7823,0.8536769,0.4985198,
sef,1,1,14.63474,0.04023877,2.893323,-15.43774,356.7843,0.8504748,0.4804939,
sef,1,1,14.64581,0.0402656,2.893334,-15.43772,356.7952,0.8403863,0.4819584,
sef,1,1,14.65733,0.04028701,2.89296,-15.43745,356.8099,0.8378139,0.4860153,
sef,1,1,14.66868,0.04007749,2.893034,-15.43759,356.7907,0.8431415,0.4871874,
sef,1,1,14.67903,0.04008677,2.892978,-15.43752,356.7886,0.8432027,0.4975091,
sef,1,1,14.68997,0.03996459,2.893285,-15.43785,356.781,0.8349683,0.4816654,
sef,1,1,14.70194,0.03996322,2.893292,-15.43785,356.7905,0.8379096,0.492944,
sef,1,1,14.71229,0.03996707,2.893293,-15.43786,356.7872,0.8331957,0.4869711,
sef,1,1,14.72334,0.03995312,2.893299,-15.43787,356.7846,0.8409852,0.4890495,
sef,1,1,14.73462,0.04012492,2.892996,-15.43758,356.7899,0.8376979,0.4776991,
sef,1,1,14.74557,0.04014222,2.892984,-15.43757,356.7895,0.830809,0.4791262,
sef,1,1,14.7567,0.03991913,2.893092,-15.43782,356.7824,0.8387727,0.4863376,
sef,1,1,14.7678,0.03991617,2.893014,-15.43785,356.7769,0.8473805,0.5001082,
sef,1,1,14.78003,0.03991248,2.892994,-15.43785,356.764,0.8469113,0.4995235,
sef,1,1,14.79015,0.03999615,2.892953,-15.43776,356.77,0.8314462,0.5018845,
sef,1,1,14.80151,0.03998672,2.892944,-15.43776,356.7817,0.8383076,0.4993258,
sef,1,1,14.81264,0.04017022,2.892597,-15.43746,356.7875,0.8285756,0.4853143,
sef,1,1,14.82411,0.04018639,2.892579,-15.43745,356.7868,0.8242005,0.4860445,
sef,1,1,14.83559,0.040131,2.892737,-15.43762,356.7697,0.8208675,0.4829805,
sef,1,1,14.84603,0.0402247,2.89281,-15.43756,356.7931,0.8290141,0.4830484,
sef,1,1,14.8576,0.04024547,2.892795,-15.43755,356.7922,0.8221077,0.4890062,
sef,1,1,14.86826,0.04019367,2.892659,-15.4375,356.7896,0.8442119,0.4687477,
sef,1,1,14.87955,0.04022684,2.892645,-15.43748,356.7838,0.832698,0.4809066,
sef,1,1,14.89042,0.04025161,2.892486,-15.43742,356.8018,0.8419159,0.4658434,
sef,1,1,14.90242,0.04026918,2.892452,-15.43741,356.8021,0.8449489,0.4605903,
sef,1,1,14.91288,0.04014538,2.892501,-15.43753,356.7899,0.8469982,0.4734999,
sef,1,1,14.92376,0.04016653,2.892477,-15.43753,356.7861,0.8381482,0.4631095,
sef,1,1,14.93482,0.04018348,2.892463,-15.43752,356.7923,0.8366714,0.4682042,
sef,1,1,14.94599,0.04019357,2.892426,-15.43752,356.7912,0.8382081,0.4684804,
sef,1,1,14.95746,0.0401903,2.892402,-15.43752,356.7988,0.853023,0.4628492,
sef,1,1,14.96974,0.04004651,2.892328,-15.43757,356.7767,0.8485793,0.4884305,
sef,1,1,14.97921,0.04004306,2.892318,-15.43757,356.7793,0.8507897,0.4845585,
sef,1,1,14.99059,0.03991991,2.892553,-15.43777,356.7719,0.843999,0.5005379,
sef,1,1,15.00179,0.03992167,2.892542,-15.43777,356.7783,0.8372569,0.494843,
sef,1,1,15.01347,0.04013064,2.892678,-15.43768,356.7872,0.8459342,0.481934,
sef,1,1,15.02421,0.0401465,2.892666,-15.43768,356.7826,0.8409041,0.4723002,
sef,1,1,15.035,0.04001094,2.892878,-15.43774,356.7825,0.850517,0.4854333,
sef,1,1,15.04602,0.04001585,2.89288,-15.43773,356.7936,0.8500015,0.4814729,
sef,1,1,15.05725,0.03994635,2.893068,-15.43785,356.802,0.8404291,0.4728532,
sef,1,1,15.07005,0.04008115,2.892984,-15.43774,356.7907,0.8468982,0.4755971,
sef,1,1,15.07896,0.04007377,2.892994,-15.43772,356.7994,0.8454943,0.4771285,
sef,1,1,15.08946,0.04000298,2.892899,-15.4377,356.7918,0.841768,0.4736443,
sef,1,1,15.10054,0.03999965,2.892896,-15.43769,356.8003,0.8499624,0.478641,
sef,1,1,15.11176,0.0399662,2.893117,-15.43795,356.7863,0.8429009,0.4764053,
sef,1,1,15.12267,0.03996604,2.893111,-15.43796,356.779,0.8462837,0.4763307,
sef,1,1,15.13402,0.04007047,2.892932,-15.43768,356.7918,0.8444311,0.4675774,
sef,1,1,15.14489,0.0400808,2.892931,-15.43767,356.7935,0.8464188,0.4657588,
sef,1,1,15.15634,0.03999142,2.893,-15.43778,356.7957,0.8340081,0.4713137,
sef,1,1,15.16718,0.03999081,2.893,-15.43777,356.7961,0.839985,0.464423,
sef,1,1,15.17817,0.04018509,2.893097,-15.43783,356.7937,0.8451295,0.4577257,
sef,1,1,15.18963,0.03998796,2.89324,-15.43803,356.7881,0.8413031,0.4641803,
sef,1,1,15.20031,0.04000083,2.893247,-15.43804,356.7925,0.839048,0.4682603,
sef,1,1,15.212,0.03990564,2.893355,-15.43802,356.7961,0.8365251,0.4605979,
sef,1,1,15.22269,0.03991177,2.893369,-15.43802,356.7925,0.8331744,0.4626712,
sef,1,1,15.2337,0.0398676,2.893398,-15.43801,356.7942,0.837038,0.4620029,
sef,1,1,15.24479,0.0398604,2.893401,-15.438,356.7976,0.8436196,0.4642267,
sef,1,1,15.25591,0.03993316,2.893276,-15.43792,356.7961,0.8306789,0.4704291,
sef,1,1,15.26724,0.03993826,2.893288,-15.43792,356.8029,0.8330532,0.4694868,
sef,1,1,15.27801,0.03995287,2.893286,-15.43791,356.7939,0.8273499,0.4751723,
sef,1,1,15.2894,0.03995515,2.893293,-15.43791,356.7959,0.8258738,0.473871,
sef,1,1,15.30038,0.03994254,2.893281,-15.4379,356.7909,0.8385834,0.4681626,
sef,1,1,15.31149,0.03995931,2.893291,-15.43788,356.7975,0.833698,0.4663727,
sef,1,1,15.32395,0.03996943,2.89329,-15.43787,356.7906,0.8314735,0.472647,
sef,1,1,15.33375,0.04016765,2.892887,-15.43753,356.8068,0.8406646,0.4622289,
sef,1,1,15.34488,0.04019556,2.892876,-15.4375,356.808,0.833327,0.4600666,
sef,1,1,15.35623,0.04000863,2.892863,-15.43761,356.8043,0.8388606,0.4766128,
sef,1,1,15.36696,0.04001493,2.892849,-15.43758,356.7982,0.8371049,0.4772215,
sef,1,1,15.37815,0.04019792,2.892614,-15.43743,356.8075,0.8402492,0.4658594,
sef,1,1,15.38925,0.04007611,2.892709,-15.43747,356.8028,0.8283157,0.473398,
sef,1,1,15.40078,0.04007582,2.892693,-15.43744,356.8031,0.8317326,0.4673153,
sef,1,1,15.41138,0.04023326,2.892728,-15.43738,356.8053,0.8354809,0.4622547,
sef,1,1,15.42299,0.04025267,2.89272,-15.43735,356.8022,0.8378531,0.4630773,
sef,1,1,15.43379,0.04029702,2.89282,-15.43736,356.798,0.8346781,0.4605794,
sef,1,1,15.44499,0.04025174,2.892602,-15.43728,356.8123,0.8496315,0.4608515,
sef,1,1,15.45619,0.0402857,2.892596,-15.43725,356.8169,0.8428246,0.4567409,
sef,1,1,15.46731,0.04011159,2.892673,-15.43741,356.8047,0.8449157,0.4700044,
sef,1,1,15.47857,0.04012663,2.892664,-15.43738,356.8081,0.8466756,0.4675958,
sef,1,1,15.48993,0.0402014,2.892412,-15.43733,356.8049,0.8534251,0.4708816,
sef,1,1,15.50162,0.04021213,2.892389,-15.4373,356.8041,0.8561515,0.4639146,
sef,1,1,15.5139,0.04002637,2.89257,-15.43753,356.791,0.8626506,0.4783726,
sef,1,1,15.52351,0.04004803,2.892559,-15.43752,356.7941,0.8546073,0.4765107,
sef,1,1,15.53467,0.04018665,2.892477,-15.43742,356.8052,0.8532766,0.4663971,
sef,1,1,15.54554,0.04020496,2.892458,-15.43741,356.8082,0.8589218,0.4738868,
sef,1,1,15.55667,0.04022263,2.892436,-15.4374,356.81,0.8565626,0.4616969,
sef,1,1,15.56777,0.04022055,2.892282,-15.43733,356.8154,0.8622065,0.4703562,
sef,1,1,15.57888,0.04024428,2.892244,-15.43731,356.7989,0.8590371,0.4707212,
sef,1,1,15.59001,0.0400279,2.892331,-15.43748,356.7957,0.861818,0.4913242,
sef,1,1,15.60095,0.04002358,2.892309,-15.43747,356.7955,0.8687676,0.4906697,
sef,1,1,15.61352,0.03996265,2.892287,-15.43751,356.7963,0.8656532,0.5064164,
sef,1,1,15.62304,0.03995133,2.892247,-15.43751,356.7865,0.8751705,0.5051217,
sef,1,1,15.63424,0.04003022,2.89228,-15.43747,356.792,0.8725679,0.5141701,
sef,1,1,15.64518,0.0400308,2.892262,-15.43746,356.801,0.8730837,0.506593,
sef,1,1,15.65682,0.04002415,2.892401,-15.43757,356.7919,0.8670266,0.5018455,
sef,1,1,15.6676,0.0400308,2.892375,-15.43756,356.7847,0.8726218,0.5062411,
sef,1,1,15.67858,0.04005313,2.892356,-15.43754,356.7845,0.867906,0.5042384,
sef,1,1,15.68974,0.03980954,2.892708,-15.43777,356.7878,0.8703858,0.5315412,
sef,1,1,15.70108,0.0398123,2.892695,-15.43777,356.7909,0.8643782,0.5215752,
sef,1,1,15.71218,0.03994409,2.892705,-15.43769,356.7822,0.8655042,0.513942,
sef,1,1,15.72298,0.0399499,2.892693,-15.43769,356.7838,0.8615025,0.5181044,
sef,1,1,15.73425,0.0400899,2.892669,-15.43758,356.7985,0.8622339,0.499915,
sef,1,1,15.74507,0.0399965,2.892724,-15.43766,356.7883,0.8601641,0.5087366,
sef,1,1,15.75655,0.03999654,2.892723,-15.43766,356.7926,0.8636637,0.5079476,
sef,1,1,15.7673,0.04001353,2.892708,-15.43765,356.7864,0.8543134,0.5111424,
sef,1,1,15.77874,0.04000791,2.892707,-15.43765,356.7879,0.860305,0.5084708,
sef,1,1,15.78942,0.04010399,2.892326,-15.43746,356.7912,0.8644089,0.5130647,
sef,1,1,15.80118,0.04010845,2.892325,-15.43745,356.8036,0.8651324,0.5110839,
sef,1,1,15.81164,0.04025799,2.892072,-15.43731,356.8075,0.8649287,0.5039615,
sef,1,1,15.82328,0.04027347,2.892045,-15.4373,356.7973,0.867763,0.5023713,
sef,1,1,15.83447,0.04017222,2.89208,-15.43733,356.7982,0.868377,0.5072342,
sef,1,1,15.84505,0.04010608,2.892147,-15.43738,356.8019,0.8778754,0.5100459,
sef,1,1,15.85617,0.04011422,2.892133,-15.43737,356.804,0.8758885,0.5115667,
sef,1,1,15.86749,0.04012208,2.892113,-15.43737,356.8,0.8722813,0.5094994,
sef,1,1,15.87903,0.04009474,2.892195,-15.43741,356.7913,0.8664998,0.5115237,
sef,1,1,15.88956,0.04010136,2.892179,-15.4374,356.7997,0.8681013,0.5167928,
sef,1,1,15.90064,0.04010023,2.892155,-15.4374,356.7966,0.873787,0.5154415,
sef,1,1,15.91176,0.04002982,2.892377,-15.43745,356.803,0.877265,0.5177808,
sef,1,1,15.92292,0.0400368,2.89237,-15.43744,356.8003,0.8710954,0.5247612,
sef,1,1,15.93426,0.03996102,2.892534,-15.43758,356.8,0.8736804,0.513961,
sef,1,1,15.94495,0.03994769,2.892703,-15.43772,356.8062,0.8662933,0.5165636,
sef,1,1,15.95685,0.03993838,2.892693,-15.43772,356.7962,0.8727633,0.5166326,
sef,1,1,15.96719,0.03994126,2.8927,-15.43773,356.7986,0.8726896,0.5175837,
sef,1,1,15.97976,0.03995566,2.8927,-15.43773,356.7992,0.8631793,0.51926,
sef,1,1,15.98955,0.04006862,2.892642,-15.43757,356.8065,0.8679395,0.5130628,
sef,1,1,16.00085,0.04007626,2.892631,-15.43756,356.8029,0.8696936,0.5200174,
sef,1,1,16.01278,0.03997746,2.892359,-15.43754,356.79,0.8737255,0.5432171,
sef,1,1,16.02419,0.03996412,2.892345,-15.43753,356.7821,0.8823512,0.5376856,
sef,1,1,16.0344,0.04001087,2.892395,-15.4375,356.7907,0.87453,0.5374357,
sef,1,1,16.04617,0.04015477,2.892194,-15.43731,356.808,0.8780893,0.5326197,
sef,1,1,16.0569,0.04014345,2.89218,-15.4373,356.8023,0.8881205,0.5281575,
sef,1,1,16.06828,0.03997716,2.89215,-15.43742,356.7836,0.8803598,0.5405372,
sef,1,1,16.07911,0.03997739,2.892147,-15.43741,356.7821,0.8781106,0.5384204,
sef,1,1,16.0902,0.04016136,2.892246,-15.43734,356.788,0.8811601,0.52821,
sef,1,1,16.1013,0.04017889,2.892245,-15.43733,356.7912,0.8747663,0.5250273,
sef,1,1,16.11219,0.04024996,2.891992,-15.43717,356.7973,0.8733072,0.5272631,
sef,1,1,16.12342,0.03995399,2.892169,-15.43738,356.7772,0.8919408,0.544498,
sef,1,1,16.13446,0.03994946,2.892171,-15.43738,356.7813,0.8914904,0.5376709,
sef,1,1,16.14542,0.03998692,2.892296,-15.43746,356.7886,0.8886187,0.5441769,
sef,1,1,16.1565,0.03998873,2.892286,-15.43745,356.7838,0.8871661,0.543115,
sef,1,1,16.16884,0.04016969,2.892201,-15.43734,356.7799,0.8849193,0.5279222,
sef,1,1,16.17864,0.04018639,2.892207,-15.43734,356.7784,0.8770957,0.5272834,
sef,1,1,16.18993,0.04004923,2.892437,-15.43765,356.7739,0.8769588,0.5335849,
sef,1,1,16.20178,0.04003131,2.892431,-15.43767,356.7764,0.8903008,0.5298599,
sef,1,1,16.21256,0.04007584,2.892509,-15.43759,356.7849,0.8904918,0.5171713,
sef,1,1,16.2232,0.04009213,2.892283,-15.43739,356.7916,0.8956785,0.5212157,
sef,1,1,16.23415,0.0401054,2.892273,-15.43739,356.7885,0.8950623,0.522296,
sef,1,1,16.24599,0.03995514,2.89232,-15.43753,356.7921,0.8943718,0.5186636,
sef,1,1,16.2564,0.03995529,2.89232,-15.43754,356.7935,0.897446,0.5251726,
sef,1,1,16.26753,0.04003696,2.892332,-15.43748,356.8021,0.899205,0.5097052,
sef,1,1,16.27877,0.04005807,2.892324,-15.43748,356.8005,0.8882238,0.5116572,
sef,1,1,16.28964,0.03989924,2.892654,-15.43772,356.8026,0.8947604,0.5150597,
sef,1,1,16.30085,0.03989296,2.892653,-15.43773,356.7976,0.8982823,0.520691,
sef,1,1,16.31224,0.03998848,2.892529,-15.43762,356.8085,0.8917767,0.5015357,
sef,1,1,16.32407,0.03993003,2.892481,-15.43759,356.8074,0.8964619,0.5047523,
sef,1,1,16.33424,0.03992753,2.892486,-15.43759,356.812,0.8968995,0.5084749,
sef,1,1,16.34558,0.03991562,2.892474,-15.4376,356.8101,0.9041597,0.5075974,
sef,1,1,16.35695,0.03992039,2.892473,-15.43759,356.8088,0.8986951,0.5068227,
sef,1,1,16.3675,0.04006035,2.892226,-15.43738,356.8209,0.9054844,0.4996977,
sef,1,1,16.37871,0.04007149,2.89221,-15.43737,356.8145,0.9016295,0.5005511,
sef,1,1,16.38973,0.03972459,2.892413,-15.43768,356.7975,0.8957234,0.5123052,
sef,1,1,16.40134,0.03971817,2.892425,-15.43769,356.8041,0.8929387,0.5145693,
sef,1,1,16.41242,0.03969289,2.892428,-15.4377,356.7983,0.9006892,0.5188203,
sef,1,1,16.42311,0.0400125,2.892439,-15.43756,356.8008,0.9011357,0.5064235,
sef,1,1,16.43419,0.04003421,2.892462,-15.43756,356.8147,0.8919436,0.506825,
sef,1,1,16.44526,0.03965528,2.89283,-15.43795,356.7891,0.9141598,0.5166836,
sef,1,1,16.45645,0.03965877,2.89285,-15.43797,356.7926,0.9035342,0.5197271,
sef,1,1,16.46769,0.03982427,2.8927,-15.4377,356.8073,0.8997622,0.5007305,
sef,1,1,16.47843,0.03981133,2.892711,-15.43771,356.8103,0.9081903,0.5066999,
sef,1,1,16.49002,0.03970007,2.892913,-15.43776,356.8097,0.8910408,0.5152831,
sef,1,1,16.5018,0.03968115,2.89293,-15.43776,356.815,0.8954455,0.5049005,
sef,1,1,16.5122,0.03970124,2.892813,-15.43762,356.808,0.8920264,0.5072402,
sef,1,1,16.52316,0.039719,2.892879,-15.43764,356.8086,0.8819916,0.5134389,
sef,1,1,16.53413,0.03972354,2.8929,-15.43763,356.8162,0.8764611,0.5168914,
sef,1,1,16.5453,0.03981354,2.892797,-15.43766,356.8058,0.8801454,0.5053951,
sef,1,1,16.55646,0.03982003,2.89281,-15.43767,356.8035,0.8712863,0.5043578,
sef,1,1,16.56745,0.03980745,2.892826,-15.43768,356.8055,0.8801665,0.5068306,
sef,1,1,16.57872,0.03980649,2.892832,-15.43768,356.7968,0.8811339,0.5117729,
sef,1,1,16.58967,0.04001828,2.892724,-15.43748,356.8086,0.8652888,0.4999639,
sef,1,1,16.6012,0.04003377,2.89273,-15.43748,356.8139,0.8598636,0.496938,
sef,1,1,16.61184,0.03989017,2.892554,-15.43755,356.7992,0.858777,0.503781,
sef,1,1,16.62317,0.03976527,2.892578,-15.43762,356.7896,0.8609505,0.514323,
sef,1,1,16.63432,0.03973383,2.892664,-15.43769,356.7885,0.8635553,0.5259706,
sef,1,1,16.64526,0.03970739,2.892673,-15.43771,356.7951,0.8698331,0.5155548,
sef,1,1,16.65676,0.03970744,2.892673,-15.43771,356.7923,0.8623837,0.5199903,
sef,1,1,16.66764,0.03968907,2.892678,-15.43771,356.7882,0.863328,0.5195947,
sef,1,1,16.67897,0.0396714,2.892692,-15.43771,356.7892,0.8643471,0.5246987,
sef,1,1,16.68953,0.0397045,2.892977,-15.43784,356.7992,0.8713382,0.5116642,
sef,1,1,16.70067,0.03969066,2.893004,-15.43785,356.8031,0.8745569,0.5162606,
sef,1,1,16.71203,0.0396835,2.893023,-15.43786,356.8005,0.8718551,0.5121573,
sef,1,1,16.72295,0.03966798,2.893025,-15.43787,356.7831,0.8774331,0.5080659,
sef,1,1,16.73497,0.03966178,2.893066,-15.4379,356.7988,0.8769696,0.5196749,
sef,1,1,16.74572,0.03972287,2.893079,-15.43789,356.8015,0.8744478,0.5112885,
sef,1,1,16.75626,0.03971608,2.893102,-15.43791,356.8032,0.8708166,0.5194968,
sef,1,1,16.76781,0.0397357,2.892985,-15.43788,356.7909,0.8737666,0.5176035,
sef,1,1,16.77855,0.03972764,2.893006,-15.4379,356.7915,0.8735936,0.5221709,
sef,1,1,16.78964,0.03975425,2.892977,-15.43789,356.8054,0.8688991,0.5201871,
sef,1,1,16.80085,0.03971514,2.893007,-15.43793,356.7968,0.8766873,0.5200051,
sef,1,1,16.81173,0.03971677,2.893028,-15.43795,356.7966,0.8682079,0.5154532,
sef,1,1,16.82406,0.03970779,2.893117,-15.4381,356.7917,0.8646851,0.5190721,
sef,1,1,16.83433,0.03968141,2.893122,-15.43813,356.7889,0.8734837,0.5116307,
sef,1,1,16.84568,0.03980289,2.893052,-15.43795,356.8059,0.868419,0.509423,
sef,1,1,16.85625,0.03980373,2.893065,-15.43797,356.8089,0.8670585,0.5068977,
sef,1,1,16.86761,0.03969863,2.893045,-15.43792,356.8077,0.8714478,0.5157181,
sef,1,1,16.87844,0.039701,2.893051,-15.43794,356.8045,0.8678699,0.5192977,
sef,1,1,16.88977,0.03961983,2.893163,-15.43802,356.8049,0.8732532,0.5212777,
sef,1,1,16.90124,0.03969282,2.893031,-15.43795,356.8158,0.8630911,0.5212576,
sef,1,1,16.91173,0.03967468,2.893038,-15.43797,356.8131,0.8700567,0.5170655,
sef,1,1,16.9229,0.0397623,2.89299,-15.43804,356.8083,0.8791627,0.5199286,
sef,1,1,16.93407,0.03978548,2.892991,-15.43805,356.8076,0.861158,0.5195169,
sef,1,1,16.94519,0.03977784,2.892996,-15.43807,356.8092,0.8666692,0.5218479,
sef,1,1,16.95649,0.03977777,2.89301,-15.43809,356.8143,0.8614455,0.5138742,
sef,1,1,16.96725,0.03976592,2.893024,-15.43811,356.8132,0.8712034,0.5183452,
sef,1,1,16.97913,0.03977623,2.893014,-15.43813,356.8013,0.8646247,0.5218475,
